frequency_GHz,central_europe_winter,tropics_august,central_europe_summer,standard,arctic_winter,arctic_summer,tropics_february
1.962019999999999982e+02,2.699571482567156977e+02,2.783356153177824694e+02,2.840450216806478920e+02,1.784182634498068865e+02,2.312638978686513553e+02,2.730096265151720445e+02,2.833114205358418189e+02
1.962170000000000130e+02,2.699543284417136420e+02,2.783446878548126051e+02,2.840412093849822099e+02,1.784186618784449649e+02,2.312296009774889285e+02,2.730015821871974140e+02,2.833179338153936442e+02
1.962319999999999993e+02,2.699514909204908122e+02,2.783537363075077451e+02,2.840373735900134875e+02,1.784190604063718979e+02,2.311953783890727721e+02,2.729935276954415144e+02,2.833244294628998432e+02
1.962470000000000141e+02,2.699486358281334901e+02,2.783627607437085203e+02,2.840335144882640748e+02,1.784194590332623989e+02,2.311612299994889668e+02,2.729854631941557273e+02,2.833309075276298472e+02
1.962620000000000005e+02,2.699457632993110678e+02,2.783717612278981051e+02,2.840296322715634005e+02,1.784198577585492558e+02,2.311271557307370870e+02,2.729773888364227332e+02,2.833373680558029832e+02
1.962769999999999868e+02,2.699428734679228228e+02,2.783807378244341635e+02,2.840257271293221493e+02,1.784202565827068838e+02,2.310931554693965779e+02,2.729693047704344053e+02,2.833438110940525121e+02
1.962920000000000016e+02,2.699399664684268600e+02,2.783896906000931040e+02,2.840217992541046215e+02,1.784206555061952031e+02,2.310592291286566535e+02,2.729612111471276421e+02,2.833502366900971197e+02
1.963069999999999879e+02,2.699370424324444002e+02,2.783986196164860871e+02,2.840178488317802703e+02,1.784210545282904548e+02,2.310253766033116847e+02,2.729531081204848419e+02,2.833566448913754243e+02
1.963220000000000027e+02,2.699341014938393073e+02,2.784075249392655564e+02,2.840138760523764745e+02,1.784214536492612524e+02,2.309915978111539232e+02,2.729449958309195949e+02,2.833630357464189728e+02
1.963369999999999891e+02,2.699311437840766530e+02,2.784164066328295917e+02,2.840098811030795218e+02,1.784218528694037218e+02,2.309578926477219341e+02,2.729368744388116852e+02,2.833694092996931317e+02
1.963520000000000039e+02,2.699281694348969154e+02,2.784252647647364824e+02,2.840058641706024787e+02,1.784222521867556566e+02,2.309242610111861609e+02,2.729287440811904162e+02,2.833757655990152671e+02
1.963669999999999902e+02,2.699251785774964674e+02,2.784340993938257611e+02,2.840018254391970913e+02,1.784226516039179842e+02,2.308907028045367724e+02,2.729206049095977846e+02,2.833821046906500669e+02
1.963820000000000050e+02,2.699221713415052477e+02,2.784429105861069047e+02,2.839977650949552412e+02,1.784230511194571989e+02,2.308572179315280835e+02,2.729124570661336975e+02,2.833884266217717709e+02
1.963969999999999914e+02,2.699191478584127708e+02,2.784516984042423360e+02,2.839936833225628448e+02,1.784234507338572655e+02,2.308238062956914689e+02,2.729043006977497043e+02,2.833947314383040634e+02
1.964120000000000061e+02,2.699161082562113165e+02,2.784604629121611197e+02,2.839895803041448517e+02,1.784238504460763863e+02,2.307904677891762333e+02,2.728961359561899371e+02,2.834010191853617471e+02
1.964269999999999925e+02,2.699130526652234607e+02,2.784692041723786815e+02,2.839854562206571131e+02,1.784242502572806757e+02,2.307572023118108575e+02,2.728879629765747836e+02,2.834072899105424881e+02
1.964420000000000073e+02,2.699099812126498250e+02,2.784779222475377765e+02,2.839813112565648794e+02,1.784246501665841436e+02,2.307240097687717935e+02,2.728797819001017047e+02,2.834135436586364563e+02
1.964569999999999936e+02,2.699068940276512762e+02,2.784866172023739637e+02,2.839771455901712898e+02,1.784250501739516039e+02,2.306908900622992746e+02,2.728715928760912561e+02,2.834197804762742408e+02
1.964720000000000084e+02,2.699037912363405098e+02,2.784952890989941352e+02,2.839729594017477439e+02,1.784254502803590015e+02,2.306578430858446609e+02,2.728633960432921981e+02,2.834260004086256686e+02
1.964869999999999948e+02,2.699006729665617286e+02,2.785039379946868507e+02,2.839687528705821933e+02,1.784258504848921518e+02,2.306248687345940027e+02,2.728551915395678975e+02,2.834322035010267768e+02
1.965020000000000095e+02,2.698975393447927331e+02,2.785125639605618630e+02,2.839645261752254441e+02,1.784262507876643724e+02,2.305919669124309621e+02,2.728469795089089871e+02,2.834383897987104888e+02
1.965169999999999959e+02,2.698943904969997334e+02,2.785211670514116804e+02,2.839602794918484392e+02,1.784266511880639428e+02,2.305591375106526471e+02,2.728387600875461771e+02,2.834445593478076262e+02
1.965320000000000107e+02,2.698912265485765261e+02,2.785297473294720021e+02,2.839560129985189860e+02,1.784270516874164230e+02,2.305263804323871000e+02,2.728305334136993565e+02,2.834507121925108777e+02
1.965469999999999970e+02,2.698880476241340602e+02,2.785383048599289282e+02,2.839517268698323278e+02,1.784274522842924000e+02,2.304936955660514002e+02,2.728222996291514733e+02,2.834568483775830714e+02
1.965620000000000118e+02,2.698848538474809970e+02,2.785468397023588523e+02,2.839474212816291470e+02,1.784278529797963131e+02,2.304610828200294179e+02,2.728140588670262900e+02,2.834629679485730662e+02
1.965769999999999982e+02,2.698816453431618356e+02,2.785553519151200135e+02,2.839430964071599419e+02,1.784282537733157312e+02,2.304285420824932942e+02,2.728058112670801734e+02,2.834690709494100815e+02
1.965920000000000130e+02,2.698784222346139359e+02,2.785638415653548918e+02,2.839387524177869864e+02,1.784286546650947400e+02,2.303960732448383624e+02,2.727975569588924714e+02,2.834751574264573151e+02
1.966069999999999993e+02,2.698751846455255645e+02,2.785723087098159567e+02,2.839343894898693748e+02,1.784290556539974375e+02,2.303636762059229852e+02,2.727892960828569926e+02,2.834812274209700149e+02
1.966220000000000141e+02,2.698719326969620056e+02,2.785807534077973173e+02,2.839300077930928410e+02,1.784294567416004611e+02,2.303313508688996478e+02,2.727810287698489446e+02,2.834872809809724572e+02
1.966370000000000005e+02,2.698686665114778975e+02,2.785891757229545647e+02,2.839256074972367969e+02,1.784298579272219172e+02,2.302990971169130887e+02,2.727727551545323763e+02,2.834933181472173374e+02
1.966519999999999868e+02,2.698653862100101151e+02,2.785975757165256255e+02,2.839211887743599050e+02,1.784302592103094298e+02,2.302669148467932132e+02,2.727644753675930360e+02,2.834993389668015311e+02
1.966670000000000016e+02,2.698620919135034342e+02,2.786059534424518915e+02,2.839167517914748942e+02,1.784306605909644361e+02,2.302348039534785755e+02,2.727561895465405541e+02,2.835053434808712609e+02
1.966819999999999879e+02,2.698587837421641211e+02,2.786143089660472469e+02,2.839122967180998671e+02,1.784310620701143648e+02,2.302027643272349451e+02,2.727478978154562697e+02,2.835113317354331457e+02
1.966970000000000027e+02,2.698554618171476136e+02,2.786226423457771944e+02,2.839078237222425400e+02,1.784314636468240849e+02,2.301707958750995715e+02,2.727396003082338325e+02,2.835173037727693099e+02
1.967119999999999891e+02,2.698521262561071126e+02,2.786309536399420494e+02,2.839033329703657955e+02,1.784318653204264535e+02,2.301388984679526857e+02,2.727312971565903581e+02,2.835232596369970679e+02
1.967270000000000039e+02,2.698487771788390432e+02,2.786392429126656793e+02,2.838988246273041227e+02,1.784322670925902514e+02,2.301070720158805329e+02,2.727229884823295265e+02,2.835291993705574782e+02
1.967419999999999902e+02,2.698454147031273465e+02,2.786475102163858537e+02,2.838942988599456498e+02,1.784326689627143594e+02,2.300753164040346235e+02,2.727146744194512280e+02,2.835351230185331701e+02
1.967570000000000050e+02,2.698420389463010451e+02,2.786557556113125429e+02,2.838897558322718737e+02,1.784330709292966617e+02,2.300436315252968598e+02,2.727063550979672186e+02,2.835410306215146647e+02
1.967719999999999914e+02,2.698386500278168114e+02,2.786639791605292658e+02,2.838851957074637085e+02,1.784334729942996205e+02,2.300120172631008302e+02,2.726980306395665252e+02,2.835469222256169815e+02
1.967870000000000061e+02,2.698352480619832932e+02,2.786721809194739308e+02,2.838806186478593645e+02,1.784338751567103998e+02,2.299804735230216579e+02,2.726897011732030478e+02,2.835527978715949757e+02
1.968019999999999925e+02,2.698318331676851471e+02,2.786803609476103247e+02,2.838760248160574520e+02,1.784342774168561050e+02,2.299490001880688226e+02,2.726813668229335690e+02,2.835586576023854946e+02
1.968170000000000073e+02,2.698284054584119644e+02,2.786885193036947612e+02,2.838714143736788742e+02,1.784346797734516770e+02,2.299175971471592561e+02,2.726730277128858688e+02,2.835645014615676587e+02
1.968319999999999936e+02,2.698249650518782801e+02,2.786966560445916343e+02,2.838667874800432287e+02,1.784350822281914191e+02,2.298862643060556366e+02,2.726646839699108114e+02,2.835703294913025161e+02
1.968470000000000084e+02,2.698215120600132764e+02,2.787047712280722180e+02,2.838621442959063756e+02,1.784354847806235398e+02,2.298550015342228221e+02,2.726563357118550357e+02,2.835761417342178561e+02
1.968619999999999948e+02,2.698180466000411002e+02,2.787128649141280903e+02,2.838574849796664239e+02,1.784358874294789246e+02,2.298238087336718536e+02,2.726479830674248888e+02,2.835819382312420203e+02
1.968770000000000095e+02,2.698145687837556466e+02,2.787209371558870998e+02,2.838528096897143200e+02,1.784362901757035047e+02,2.297926857872874393e+02,2.726396261606384428e+02,2.835877190261464307e+02
1.968919999999999959e+02,2.698110787251999909e+02,2.787289880142120069e+02,2.838481185829309084e+02,1.784366930201528589e+02,2.297616325921813711e+02,2.726312651024442175e+02,2.835934841616097515e+02
1.969070000000000107e+02,2.698075765381207134e+02,2.787370175479672980e+02,2.838434118163214066e+02,1.784370959607130089e+02,2.297306490285524490e+02,2.726229000208567186e+02,2.835992336755843439e+02
1.969219999999999970e+02,2.698040623330030598e+02,2.787450258142486632e+02,2.838386895449260123e+02,1.784374989992321616e+02,2.296997350032323482e+02,2.726145310367572279e+02,2.836049676148898016e+02
1.969370000000000118e+02,2.698005362236036717e+02,2.787530128630876902e+02,2.838339519246436566e+02,1.784379021347544381e+02,2.296688903806337123e+02,2.726061582632007116e+02,2.836106860183516005e+02
1.969519999999999982e+02,2.697969983199544686e+02,2.787609787599575952e+02,2.838291991085156383e+02,1.784383053668420587e+02,2.296381150671546436e+02,2.725977818254773410e+02,2.836163889285293180e+02
1.969670000000000130e+02,2.697934487340718874e+02,2.787689235529830967e+02,2.838244312515808474e+02,1.784387086962952367e+02,2.296074089464281656e+02,2.725894018386330231e+02,2.836220763845856254e+02
1.969819999999999993e+02,2.697898875758834265e+02,2.787768473059594498e+02,2.838196485059314114e+02,1.784391121232264368e+02,2.295767719026266889e+02,2.725810184189472238e+02,2.836277484323559293e+02
1.969970000000000141e+02,2.697863149554252686e+02,2.787847500722136260e+02,2.838148510237955406e+02,1.784395156466702304e+02,2.295462038294890874e+02,2.725726316847544695e+02,2.836334051091120614e+02
1.970120000000000005e+02,2.697827309820386859e+02,2.787926319083998123e+02,2.838100389544110840e+02,1.784399192668196577e+02,2.295157046062128074e+02,2.725642417513588498e+02,2.836390464581770630e+02
1.970269999999999868e+02,2.697791357643602623e+02,2.788004928690362476e+02,2.838052124511845591e+02,1.784403229845865155e+02,2.294852741307938402e+02,2.725558487304462574e+02,2.836446725192468534e+02
1.970420000000000016e+02,2.697755294104458130e+02,2.788083330117083278e+02,2.838003716611129903e+02,1.784407267983270060e+02,2.294549122822764105e+02,2.725474527417383683e+02,2.836502833332216937e+02
1.970569999999999879e+02,2.697719120294867139e+02,2.788161523892068203e+02,2.837955167355397066e+02,1.784411307093330947e+02,2.294246189553804243e+02,2.725390538943751721e+02,2.836558789422246036e+02
1.970720000000000027e+02,2.697682837291679903e+02,2.788239510609745935e+02,2.837906478208485623e+02,1.784415347170459825e+02,2.293943940298293569e+02,2.725306523085884010e+02,2.836614593850222263e+02
1.970869999999999891e+02,2.697646446147679171e+02,2.788317290771041712e+02,2.837857650652892403e+02,1.784419388218278186e+02,2.293642373964179058e+02,2.725222480875828523e+02,2.836670247031641452e+02
1.971020000000000039e+02,2.697609947939300241e+02,2.788394865002076699e+02,2.837808686147744766e+02,1.784423430231547343e+02,2.293341489414011960e+02,2.725138413488625702e+02,2.836725749371402685e+02
1.971169999999999902e+02,2.697573343736049196e+02,2.788472233778174996e+02,2.837759586156251430e+02,1.784427473205497563e+02,2.293041285543304184e+02,2.725054322057965237e+02,2.836781101272983392e+02
1.971320000000000050e+02,2.697536634570599290e+02,2.788549397677864476e+02,2.837710352137947325e+02,1.784431517149315027e+02,2.292741761089914689e+02,2.724970207640665762e+02,2.836836303135930279e+02
1.971469999999999914e+02,2.697499821511401592e+02,2.788626357229648534e+02,2.837660985529230970e+02,1.784435562066265391e+02,2.292442915043646394e+02,2.724886071346301719e+02,2.836891355363721914e+02
1.971620000000000061e+02,2.697462905599347778e+02,2.788703113002922578e+02,2.837611487776125614e+02,1.784439607942770181e+02,2.292144746265075810e+02,2.724801914308794153e+02,2.836946258337514450e+02
1.971769999999999925e+02,2.697425887872603312e+02,2.788779665541169948e+02,2.837561860294836151e+02,1.784443654786562092e+02,2.291847253551019890e+02,2.724717737560207524e+02,2.837001012480041027e+02
1.971920000000000073e+02,2.697388769371686976e+02,2.788856015374502135e+02,2.837512104518029332e+02,1.784447702591929215e+02,2.291550435778654844e+02,2.724633542178436869e+02,2.837055618178191594e+02
1.972069999999999936e+02,2.697351551137214756e+02,2.788932163045046764e+02,2.837462221850631181e+02,1.784451751362975642e+02,2.291254291781066854e+02,2.724549329268037354e+02,2.837110075831153040e+02
1.972220000000000084e+02,2.697314234177607659e+02,2.789008109097944725e+02,2.837412213714627001e+02,1.784455801101110524e+02,2.290958820452158022e+02,2.724465099908351817e+02,2.837164385839224110e+02
1.972369999999999948e+02,2.697276819524694247e+02,2.789083854035563945e+02,2.837362081503248987e+02,1.784459851801998980e+02,2.290664020677830877e+02,2.724380855143020881e+02,2.837218548583142024e+02
1.972520000000000095e+02,2.697239308191170721e+02,2.789159398411616166e+02,2.837311826607905232e+02,1.784463903461858649e+02,2.290369891160386828e+02,2.724296595975080777e+02,2.837272564461013076e+02
1.972669999999999959e+02,2.697201701201827859e+02,2.789234742786724723e+02,2.837261450419148332e+02,1.784467956087831624e+02,2.290076430988418963e+02,2.724212323521585404e+02,2.837326433864915316e+02
1.972820000000000107e+02,2.697163999550486437e+02,2.789309887670148100e+02,2.837210954306995063e+02,1.784472009673727371e+02,2.289783638715692007e+02,2.724128038825840008e+02,2.837380157195982520e+02
1.972969999999999970e+02,2.697126204241468486e+02,2.789384833594335760e+02,2.837160339663835202e+02,1.784476064220673663e+02,2.289491513413035761e+02,2.724043742855217261e+02,2.837433734823500799e+02
1.973120000000000118e+02,2.697088316283812333e+02,2.789459581101378376e+02,2.837109607834815961e+02,1.784480119737289101e+02,2.289200053854366672e+02,2.723959436695132013e+02,2.837487167147176592e+02
1.973269999999999982e+02,2.697050336671472337e+02,2.789534130679486452e+02,2.837058760179506294e+02,1.784484176208031556e+02,2.288909258918895091e+02,2.723875121390092886e+02,2.837540454546081037e+02
1.973420000000000130e+02,2.697012266385206090e+02,2.789608482886614524e+02,2.837007798062869028e+02,1.784488233645407149e+02,2.288619127398665114e+02,2.723790797860947919e+02,2.837593597436894584e+02
1.973569999999999993e+02,2.696974106406838132e+02,2.789682638225017399e+02,2.836956722805551863e+02,1.784492292038258086e+02,2.288329658173224175e+02,2.723706467241949554e+02,2.837646596163884851e+02
1.973720000000000141e+02,2.696935857727274310e+02,2.789756597262688160e+02,2.836905535766363187e+02,1.784496351391634903e+02,2.288040850050312258e+02,2.723622130408023168e+02,2.837699451146154388e+02
1.973870000000000005e+02,2.696897521312687331e+02,2.789830360483404661e+02,2.836854238253822587e+02,1.784500411704143801e+02,2.287752701804125195e+02,2.723537788455407167e+02,2.837752162732659258e+02
